algo,p1,p2,mean_run,p3,upper_bound,itiration,real_cost
dsa0.6,0.2,1.0,2,1.0,5,0,13052
dsa0.6,0.2,1.0,2,1.0,5,1,13052
dsa0.6,0.2,1.0,2,1.0,5,2,11668
dsa0.6,0.2,1.0,2,1.0,5,3,11205
dsa0.6,0.2,1.0,2,1.0,5,4,11770
dsa0.6,0.2,1.0,2,1.0,5,5,11777
dsa0.6,0.2,1.0,2,1.0,5,6,10739
dsa0.6,0.2,1.0,2,1.0,5,7,10864
dsa0.6,0.2,1.0,2,1.0,5,8,10139
dsa0.6,0.2,1.0,2,1.0,5,9,9984
dsa0.6,0.2,1.0,2,1.0,5,10,8918
dsa0.6,0.2,1.0,2,1.0,5,11,8811
dsa0.6,0.2,1.0,2,1.0,5,12,8996
dsa0.6,0.2,1.0,2,1.0,5,13,8896
dsa0.6,0.2,1.0,2,1.0,5,14,8898
dsa0.6,0.2,1.0,2,1.0,5,15,8410
dsa0.6,0.2,1.0,2,1.0,5,16,8354
dsa0.6,0.2,1.0,2,1.0,5,17,7814
dsa0.6,0.2,1.0,2,1.0,5,18,8489
dsa0.6,0.2,1.0,2,1.0,5,19,8495
dsa0.6,0.2,1.0,2,1.0,5,20,8276
dsa0.6,0.2,1.0,2,1.0,5,21,8027
dsa0.6,0.2,1.0,2,1.0,5,22,7977
dsa0.6,0.2,1.0,2,1.0,5,23,7850
dsa0.6,0.2,1.0,2,1.0,5,24,8151
dsa0.6,0.2,1.0,2,1.0,5,25,7617
dsa0.6,0.2,1.0,2,1.0,5,26,7546
dsa0.6,0.2,1.0,2,1.0,5,27,7763
dsa0.6,0.2,1.0,2,1.0,5,28,7739
dsa0.6,0.2,1.0,2,1.0,5,29,7591
dsa0.6,0.2,1.0,2,1.0,5,30,7974
dsa0.6,0.2,1.0,2,1.0,5,31,7678
dsa0.6,0.2,1.0,2,1.0,5,32,8024
dsa0.6,0.2,1.0,2,1.0,5,33,7908
dsa0.6,0.2,1.0,2,1.0,5,34,7205
dsa0.6,0.2,1.0,2,1.0,5,35,7388
dsa0.6,0.2,1.0,2,1.0,5,36,7498
dsa0.6,0.2,1.0,2,1.0,5,37,7322
dsa0.6,0.2,1.0,2,1.0,5,38,7171
dsa0.6,0.2,1.0,2,1.0,5,39,7077
dsa0.6,0.2,1.0,2,1.0,5,40,7074
dsa0.6,0.2,1.0,2,1.0,5,41,7292
dsa0.6,0.2,1.0,2,1.0,5,42,7292
dsa0.6,0.2,1.0,2,1.0,5,43,7255
dsa0.6,0.2,1.0,2,1.0,5,44,7295
dsa0.6,0.2,1.0,2,1.0,5,45,7174
dsa0.6,0.2,1.0,2,1.0,5,46,7044
dsa0.6,0.2,1.0,2,1.0,5,47,7134
dsa0.6,0.2,1.0,2,1.0,5,48,7134
dsa0.6,0.2,1.0,2,1.0,5,49,7060
dsa0.6,0.2,1.0,2,1.0,5,50,7060
dsa0.6,0.2,1.0,2,1.0,5,51,6996
dsa0.6,0.2,1.0,2,1.0,5,52,6911
dsa0.6,0.2,1.0,2,1.0,5,53,6911
dsa0.6,0.2,1.0,2,1.0,5,54,6911
dsa0.6,0.2,1.0,2,1.0,5,55,6950
dsa0.6,0.2,1.0,2,1.0,5,56,6950
dsa0.6,0.2,1.0,2,1.0,5,57,6950
dsa0.6,0.2,1.0,2,1.0,5,58,6950
dsa0.6,0.2,1.0,2,1.0,5,59,6882
dsa0.6,0.2,1.0,2,1.0,5,60,6882
dsa0.6,0.2,1.0,2,1.0,5,61,6856
dsa0.6,0.2,1.0,2,1.0,5,62,6856
dsa0.6,0.2,1.0,2,1.0,5,63,6856
dsa0.6,0.2,1.0,2,1.0,5,64,6856
dsa0.6,0.2,1.0,2,1.0,5,65,6842
dsa0.6,0.2,1.0,2,1.0,5,66,6842
dsa0.6,0.2,1.0,2,1.0,5,67,6842
dsa0.6,0.2,1.0,2,1.0,5,68,6842
dsa0.6,0.2,1.0,2,1.0,5,69,6842
dsa0.6,0.2,1.0,2,1.0,5,70,6842
dsa0.6,0.2,1.0,2,1.0,5,71,6842
dsa0.6,0.2,1.0,2,1.0,5,72,6842
dsa0.6,0.2,1.0,2,1.0,5,73,6842
dsa0.6,0.2,1.0,2,1.0,5,74,6842
dsa0.6,0.2,1.0,2,1.0,5,75,6842
dsa0.6,0.2,1.0,2,1.0,5,76,6842
dsa0.6,0.2,1.0,2,1.0,5,77,6842
dsa0.6,0.2,1.0,2,1.0,5,78,6842
dsa0.6,0.2,1.0,2,1.0,5,79,6842
dsa0.6,0.2,1.0,2,1.0,5,80,6842
dsa0.6,0.2,1.0,2,1.0,5,81,6842
dsa0.6,0.2,1.0,2,1.0,5,82,6842
dsa0.6,0.2,1.0,2,1.0,5,83,6842
dsa0.6,0.2,1.0,2,1.0,5,84,6842
dsa0.6,0.2,1.0,2,1.0,5,85,6842
dsa0.6,0.2,1.0,2,1.0,5,86,6842
dsa0.6,0.2,1.0,2,1.0,5,87,6842
dsa0.6,0.2,1.0,2,1.0,5,88,6842
dsa0.6,0.2,1.0,2,1.0,5,89,6842
dsa0.6,0.2,1.0,2,1.0,5,90,6842
dsa0.6,0.2,1.0,2,1.0,5,91,6842
dsa0.6,0.2,1.0,2,1.0,5,92,6842
dsa0.6,0.2,1.0,2,1.0,5,93,6842
dsa0.6,0.2,1.0,2,1.0,5,94,6842
dsa0.6,0.2,1.0,2,1.0,5,95,6842
dsa0.6,0.2,1.0,2,1.0,5,96,6842
dsa0.6,0.2,1.0,2,1.0,5,97,6842
dsa0.6,0.2,1.0,2,1.0,5,98,6842
dsa0.6,0.2,1.0,2,1.0,5,99,6842
dsa0.6,0.2,1.0,2,1.0,5,100,6842
dsa0.6,0.2,1.0,2,1.0,5,101,6842
dsa0.6,0.2,1.0,2,1.0,5,102,6842
dsa0.6,0.2,1.0,2,1.0,5,103,6842
dsa0.6,0.2,1.0,2,1.0,5,104,6842
dsa0.6,0.2,1.0,2,1.0,5,105,6842
dsa0.6,0.2,1.0,2,1.0,5,106,6842
dsa0.6,0.2,1.0,2,1.0,5,107,6842
dsa0.6,0.2,1.0,2,1.0,5,108,6842
dsa0.6,0.2,1.0,2,1.0,5,109,6842
dsa0.6,0.2,1.0,2,1.0,5,110,6842
dsa0.6,0.2,1.0,2,1.0,5,111,6842
dsa0.6,0.2,1.0,2,1.0,5,112,6842
dsa0.6,0.2,1.0,2,1.0,5,113,6842
dsa0.6,0.2,1.0,2,1.0,5,114,6842
dsa0.6,0.2,1.0,2,1.0,5,115,6842
dsa0.6,0.2,1.0,2,1.0,5,116,6842
dsa0.6,0.2,1.0,2,1.0,5,117,6842
dsa0.6,0.2,1.0,2,1.0,5,118,6842
dsa0.6,0.2,1.0,2,1.0,5,119,6842
dsa0.6,0.2,1.0,2,1.0,5,120,6842
dsa0.6,0.2,1.0,2,1.0,5,121,6842
dsa0.6,0.2,1.0,2,1.0,5,122,6842
dsa0.6,0.2,1.0,2,1.0,5,123,6842
dsa0.6,0.2,1.0,2,1.0,5,124,6842
dsa0.6,0.2,1.0,2,1.0,5,125,6842
dsa0.6,0.2,1.0,2,1.0,5,126,6842
dsa0.6,0.2,1.0,2,1.0,5,127,6842
dsa0.6,0.2,1.0,2,1.0,5,128,6842
dsa0.6,0.2,1.0,2,1.0,5,129,6842
dsa0.6,0.2,1.0,2,1.0,5,130,6842
dsa0.6,0.2,1.0,2,1.0,5,131,6842
dsa0.6,0.2,1.0,2,1.0,5,132,6842
dsa0.6,0.2,1.0,2,1.0,5,133,6842
dsa0.6,0.2,1.0,2,1.0,5,134,6842
dsa0.6,0.2,1.0,2,1.0,5,135,6842
dsa0.6,0.2,1.0,2,1.0,5,136,6842
dsa0.6,0.2,1.0,2,1.0,5,137,6842
dsa0.6,0.2,1.0,2,1.0,5,138,6842
dsa0.6,0.2,1.0,2,1.0,5,139,6842
dsa0.6,0.2,1.0,2,1.0,5,140,6842
dsa0.6,0.2,1.0,2,1.0,5,141,6842
dsa0.6,0.2,1.0,2,1.0,5,142,6842
dsa0.6,0.2,1.0,2,1.0,5,143,6842
dsa0.6,0.2,1.0,2,1.0,5,144,6842
dsa0.6,0.2,1.0,2,1.0,5,145,6842
dsa0.6,0.2,1.0,2,1.0,5,146,6842
dsa0.6,0.2,1.0,2,1.0,5,147,6842
dsa0.6,0.2,1.0,2,1.0,5,148,6842
dsa0.6,0.2,1.0,2,1.0,5,149,6842
dsa0.6,0.2,1.0,2,1.0,5,150,6842
dsa0.6,0.2,1.0,2,1.0,5,151,6842
dsa0.6,0.2,1.0,2,1.0,5,152,6842
dsa0.6,0.2,1.0,2,1.0,5,153,6842
dsa0.6,0.2,1.0,2,1.0,5,154,6842
dsa0.6,0.2,1.0,2,1.0,5,155,6842
dsa0.6,0.2,1.0,2,1.0,5,156,6842
dsa0.6,0.2,1.0,2,1.0,5,157,6842
dsa0.6,0.2,1.0,2,1.0,5,158,6842
dsa0.6,0.2,1.0,2,1.0,5,159,6842
dsa0.6,0.2,1.0,2,1.0,5,160,6842
dsa0.6,0.2,1.0,2,1.0,5,161,6842
dsa0.6,0.2,1.0,2,1.0,5,162,6842
dsa0.6,0.2,1.0,2,1.0,5,163,6842
dsa0.6,0.2,1.0,2,1.0,5,164,6842
dsa0.6,0.2,1.0,2,1.0,5,165,6842
dsa0.6,0.2,1.0,2,1.0,5,166,6842
dsa0.6,0.2,1.0,2,1.0,5,167,6842
dsa0.6,0.2,1.0,2,1.0,5,168,6842
dsa0.6,0.2,1.0,2,1.0,5,169,6842
dsa0.6,0.2,1.0,2,1.0,5,170,6842
dsa0.6,0.2,1.0,2,1.0,5,171,6842
dsa0.6,0.2,1.0,2,1.0,5,172,6842
dsa0.6,0.2,1.0,2,1.0,5,173,6842
dsa0.6,0.2,1.0,2,1.0,5,174,6842
dsa0.6,0.2,1.0,2,1.0,5,175,6842
dsa0.6,0.2,1.0,2,1.0,5,176,6842
dsa0.6,0.2,1.0,2,1.0,5,177,6842
dsa0.6,0.2,1.0,2,1.0,5,178,6842
dsa0.6,0.2,1.0,2,1.0,5,179,6842
dsa0.6,0.2,1.0,2,1.0,5,180,6842
dsa0.6,0.2,1.0,2,1.0,5,181,6842
dsa0.6,0.2,1.0,2,1.0,5,182,6842
dsa0.6,0.2,1.0,2,1.0,5,183,6842
dsa0.6,0.2,1.0,2,1.0,5,184,6842
dsa0.6,0.2,1.0,2,1.0,5,185,6842
dsa0.6,0.2,1.0,2,1.0,5,186,6842
dsa0.6,0.2,1.0,2,1.0,5,187,6842
dsa0.6,0.2,1.0,2,1.0,5,188,6842
dsa0.6,0.2,1.0,2,1.0,5,189,6842
dsa0.6,0.2,1.0,2,1.0,5,190,6842
dsa0.6,0.2,1.0,2,1.0,5,191,6842
dsa0.6,0.2,1.0,2,1.0,5,192,6842
dsa0.6,0.2,1.0,2,1.0,5,193,6842
dsa0.6,0.2,1.0,2,1.0,5,194,6842
dsa0.6,0.2,1.0,2,1.0,5,195,6842
dsa0.6,0.2,1.0,2,1.0,5,196,6842
dsa0.6,0.2,1.0,2,1.0,5,197,6842
dsa0.6,0.2,1.0,2,1.0,5,198,6842
dsa0.6,0.2,1.0,2,1.0,5,199,6842
dsa0.6,0.2,1.0,2,1.0,10,0,13052
dsa0.6,0.2,1.0,2,1.0,10,1,13052
dsa0.6,0.2,1.0,2,1.0,10,2,11671
dsa0.6,0.2,1.0,2,1.0,10,3,12300
dsa0.6,0.2,1.0,2,1.0,10,4,12587
dsa0.6,0.2,1.0,2,1.0,10,5,11353
dsa0.6,0.2,1.0,2,1.0,10,6,10901
dsa0.6,0.2,1.0,2,1.0,10,7,11115
dsa0.6,0.2,1.0,2,1.0,10,8,10136
dsa0.6,0.2,1.0,2,1.0,10,9,10327
dsa0.6,0.2,1.0,2,1.0,10,10,10071
dsa0.6,0.2,1.0,2,1.0,10,11,10060
dsa0.6,0.2,1.0,2,1.0,10,12,10357
dsa0.6,0.2,1.0,2,1.0,10,13,10618
dsa0.6,0.2,1.0,2,1.0,10,14,9757
dsa0.6,0.2,1.0,2,1.0,10,15,9633
dsa0.6,0.2,1.0,2,1.0,10,16,9499
dsa0.6,0.2,1.0,2,1.0,10,17,9104
dsa0.6,0.2,1.0,2,1.0,10,18,9618
dsa0.6,0.2,1.0,2,1.0,10,19,10270
dsa0.6,0.2,1.0,2,1.0,10,20,10154
dsa0.6,0.2,1.0,2,1.0,10,21,10582
dsa0.6,0.2,1.0,2,1.0,10,22,9484
dsa0.6,0.2,1.0,2,1.0,10,23,9520
dsa0.6,0.2,1.0,2,1.0,10,24,9655
dsa0.6,0.2,1.0,2,1.0,10,25,9189
dsa0.6,0.2,1.0,2,1.0,10,26,9183
dsa0.6,0.2,1.0,2,1.0,10,27,8925
dsa0.6,0.2,1.0,2,1.0,10,28,8877
dsa0.6,0.2,1.0,2,1.0,10,29,8891
dsa0.6,0.2,1.0,2,1.0,10,30,8309
dsa0.6,0.2,1.0,2,1.0,10,31,9020
dsa0.6,0.2,1.0,2,1.0,10,32,9089
dsa0.6,0.2,1.0,2,1.0,10,33,8723
dsa0.6,0.2,1.0,2,1.0,10,34,8365
dsa0.6,0.2,1.0,2,1.0,10,35,8340
dsa0.6,0.2,1.0,2,1.0,10,36,8830
dsa0.6,0.2,1.0,2,1.0,10,37,8332
dsa0.6,0.2,1.0,2,1.0,10,38,8144
dsa0.6,0.2,1.0,2,1.0,10,39,8215
dsa0.6,0.2,1.0,2,1.0,10,40,8275
dsa0.6,0.2,1.0,2,1.0,10,41,8398
dsa0.6,0.2,1.0,2,1.0,10,42,9040
dsa0.6,0.2,1.0,2,1.0,10,43,8564
dsa0.6,0.2,1.0,2,1.0,10,44,8193
dsa0.6,0.2,1.0,2,1.0,10,45,8068
dsa0.6,0.2,1.0,2,1.0,10,46,8146
dsa0.6,0.2,1.0,2,1.0,10,47,8896
dsa0.6,0.2,1.0,2,1.0,10,48,8686
dsa0.6,0.2,1.0,2,1.0,10,49,8528
dsa0.6,0.2,1.0,2,1.0,10,50,8760
dsa0.6,0.2,1.0,2,1.0,10,51,8564
dsa0.6,0.2,1.0,2,1.0,10,52,8818
dsa0.6,0.2,1.0,2,1.0,10,53,8852
dsa0.6,0.2,1.0,2,1.0,10,54,8490
dsa0.6,0.2,1.0,2,1.0,10,55,8366
dsa0.6,0.2,1.0,2,1.0,10,56,8243
dsa0.6,0.2,1.0,2,1.0,10,57,7687
dsa0.6,0.2,1.0,2,1.0,10,58,8105
dsa0.6,0.2,1.0,2,1.0,10,59,8015
dsa0.6,0.2,1.0,2,1.0,10,60,7894
dsa0.6,0.2,1.0,2,1.0,10,61,7957
dsa0.6,0.2,1.0,2,1.0,10,62,8030
dsa0.6,0.2,1.0,2,1.0,10,63,7953
dsa0.6,0.2,1.0,2,1.0,10,64,7987
dsa0.6,0.2,1.0,2,1.0,10,65,7748
dsa0.6,0.2,1.0,2,1.0,10,66,7950
dsa0.6,0.2,1.0,2,1.0,10,67,7917
dsa0.6,0.2,1.0,2,1.0,10,68,7576
dsa0.6,0.2,1.0,2,1.0,10,69,7576
dsa0.6,0.2,1.0,2,1.0,10,70,7426
dsa0.6,0.2,1.0,2,1.0,10,71,7533
dsa0.6,0.2,1.0,2,1.0,10,72,7607
dsa0.6,0.2,1.0,2,1.0,10,73,7494
dsa0.6,0.2,1.0,2,1.0,10,74,7556
dsa0.6,0.2,1.0,2,1.0,10,75,7520
dsa0.6,0.2,1.0,2,1.0,10,76,7474
dsa0.6,0.2,1.0,2,1.0,10,77,7491
dsa0.6,0.2,1.0,2,1.0,10,78,7272
dsa0.6,0.2,1.0,2,1.0,10,79,7454
dsa0.6,0.2,1.0,2,1.0,10,80,7500
dsa0.6,0.2,1.0,2,1.0,10,81,7754
dsa0.6,0.2,1.0,2,1.0,10,82,7597
dsa0.6,0.2,1.0,2,1.0,10,83,7592
dsa0.6,0.2,1.0,2,1.0,10,84,7374
dsa0.6,0.2,1.0,2,1.0,10,85,7267
dsa0.6,0.2,1.0,2,1.0,10,86,7267
dsa0.6,0.2,1.0,2,1.0,10,87,7365
dsa0.6,0.2,1.0,2,1.0,10,88,7290
dsa0.6,0.2,1.0,2,1.0,10,89,7326
dsa0.6,0.2,1.0,2,1.0,10,90,7326
dsa0.6,0.2,1.0,2,1.0,10,91,7205
dsa0.6,0.2,1.0,2,1.0,10,92,7262
dsa0.6,0.2,1.0,2,1.0,10,93,7314
dsa0.6,0.2,1.0,2,1.0,10,94,7306
dsa0.6,0.2,1.0,2,1.0,10,95,7280
dsa0.6,0.2,1.0,2,1.0,10,96,7271
dsa0.6,0.2,1.0,2,1.0,10,97,7271
dsa0.6,0.2,1.0,2,1.0,10,98,7271
dsa0.6,0.2,1.0,2,1.0,10,99,7280
dsa0.6,0.2,1.0,2,1.0,10,100,7292
dsa0.6,0.2,1.0,2,1.0,10,101,7298
dsa0.6,0.2,1.0,2,1.0,10,102,7340
dsa0.6,0.2,1.0,2,1.0,10,103,7353
dsa0.6,0.2,1.0,2,1.0,10,104,7409
dsa0.6,0.2,1.0,2,1.0,10,105,7462
dsa0.6,0.2,1.0,2,1.0,10,106,7453
dsa0.6,0.2,1.0,2,1.0,10,107,7345
dsa0.6,0.2,1.0,2,1.0,10,108,7242
dsa0.6,0.2,1.0,2,1.0,10,109,7334
dsa0.6,0.2,1.0,2,1.0,10,110,7334
dsa0.6,0.2,1.0,2,1.0,10,111,7287
dsa0.6,0.2,1.0,2,1.0,10,112,7287
dsa0.6,0.2,1.0,2,1.0,10,113,7335
dsa0.6,0.2,1.0,2,1.0,10,114,7294
dsa0.6,0.2,1.0,2,1.0,10,115,7263
dsa0.6,0.2,1.0,2,1.0,10,116,7297
dsa0.6,0.2,1.0,2,1.0,10,117,7264
dsa0.6,0.2,1.0,2,1.0,10,118,7230
dsa0.6,0.2,1.0,2,1.0,10,119,7286
dsa0.6,0.2,1.0,2,1.0,10,120,7202
dsa0.6,0.2,1.0,2,1.0,10,121,7123
dsa0.6,0.2,1.0,2,1.0,10,122,7123
dsa0.6,0.2,1.0,2,1.0,10,123,7131
dsa0.6,0.2,1.0,2,1.0,10,124,7124
dsa0.6,0.2,1.0,2,1.0,10,125,7124
dsa0.6,0.2,1.0,2,1.0,10,126,7124
dsa0.6,0.2,1.0,2,1.0,10,127,7124
dsa0.6,0.2,1.0,2,1.0,10,128,7121
dsa0.6,0.2,1.0,2,1.0,10,129,7121
dsa0.6,0.2,1.0,2,1.0,10,130,7176
dsa0.6,0.2,1.0,2,1.0,10,131,7176
dsa0.6,0.2,1.0,2,1.0,10,132,7176
dsa0.6,0.2,1.0,2,1.0,10,133,7176
dsa0.6,0.2,1.0,2,1.0,10,134,7176
dsa0.6,0.2,1.0,2,1.0,10,135,7121
dsa0.6,0.2,1.0,2,1.0,10,136,7124
dsa0.6,0.2,1.0,2,1.0,10,137,7124
dsa0.6,0.2,1.0,2,1.0,10,138,7124
dsa0.6,0.2,1.0,2,1.0,10,139,7124
dsa0.6,0.2,1.0,2,1.0,10,140,7124
dsa0.6,0.2,1.0,2,1.0,10,141,7121
dsa0.6,0.2,1.0,2,1.0,10,142,7121
dsa0.6,0.2,1.0,2,1.0,10,143,7121
dsa0.6,0.2,1.0,2,1.0,10,144,7121
dsa0.6,0.2,1.0,2,1.0,10,145,7121
dsa0.6,0.2,1.0,2,1.0,10,146,7121
dsa0.6,0.2,1.0,2,1.0,10,147,7121
dsa0.6,0.2,1.0,2,1.0,10,148,7121
dsa0.6,0.2,1.0,2,1.0,10,149,7121
dsa0.6,0.2,1.0,2,1.0,10,150,7121
dsa0.6,0.2,1.0,2,1.0,10,151,7121
dsa0.6,0.2,1.0,2,1.0,10,152,7121
dsa0.6,0.2,1.0,2,1.0,10,153,7121
dsa0.6,0.2,1.0,2,1.0,10,154,7121
dsa0.6,0.2,1.0,2,1.0,10,155,7121
dsa0.6,0.2,1.0,2,1.0,10,156,7121
dsa0.6,0.2,1.0,2,1.0,10,157,7121
dsa0.6,0.2,1.0,2,1.0,10,158,7121
dsa0.6,0.2,1.0,2,1.0,10,159,7121
dsa0.6,0.2,1.0,2,1.0,10,160,7121
dsa0.6,0.2,1.0,2,1.0,10,161,7121
dsa0.6,0.2,1.0,2,1.0,10,162,7121
dsa0.6,0.2,1.0,2,1.0,10,163,7121
dsa0.6,0.2,1.0,2,1.0,10,164,7121
dsa0.6,0.2,1.0,2,1.0,10,165,7121
dsa0.6,0.2,1.0,2,1.0,10,166,7121
dsa0.6,0.2,1.0,2,1.0,10,167,7121
dsa0.6,0.2,1.0,2,1.0,10,168,7121
dsa0.6,0.2,1.0,2,1.0,10,169,7121
dsa0.6,0.2,1.0,2,1.0,10,170,7121
dsa0.6,0.2,1.0,2,1.0,10,171,7121
dsa0.6,0.2,1.0,2,1.0,10,172,7121
dsa0.6,0.2,1.0,2,1.0,10,173,7121
dsa0.6,0.2,1.0,2,1.0,10,174,7121
dsa0.6,0.2,1.0,2,1.0,10,175,7121
dsa0.6,0.2,1.0,2,1.0,10,176,7121
dsa0.6,0.2,1.0,2,1.0,10,177,7121
dsa0.6,0.2,1.0,2,1.0,10,178,7121
dsa0.6,0.2,1.0,2,1.0,10,179,7121
dsa0.6,0.2,1.0,2,1.0,10,180,7121
dsa0.6,0.2,1.0,2,1.0,10,181,7121
dsa0.6,0.2,1.0,2,1.0,10,182,7121
dsa0.6,0.2,1.0,2,1.0,10,183,7121
dsa0.6,0.2,1.0,2,1.0,10,184,7121
dsa0.6,0.2,1.0,2,1.0,10,185,7121
dsa0.6,0.2,1.0,2,1.0,10,186,7121
dsa0.6,0.2,1.0,2,1.0,10,187,7121
dsa0.6,0.2,1.0,2,1.0,10,188,7121
dsa0.6,0.2,1.0,2,1.0,10,189,7121
dsa0.6,0.2,1.0,2,1.0,10,190,7121
dsa0.6,0.2,1.0,2,1.0,10,191,7121
dsa0.6,0.2,1.0,2,1.0,10,192,7121
dsa0.6,0.2,1.0,2,1.0,10,193,7121
dsa0.6,0.2,1.0,2,1.0,10,194,7121
dsa0.6,0.2,1.0,2,1.0,10,195,7121
dsa0.6,0.2,1.0,2,1.0,10,196,7121
dsa0.6,0.2,1.0,2,1.0,10,197,7121
dsa0.6,0.2,1.0,2,1.0,10,198,7121
dsa0.6,0.2,1.0,2,1.0,10,199,7121
